,block_id,timeout_in_s,solver_time_in_sec,has_model,finished_execution,lower_bound,upper_bound,models_found,cost_per_model_found,found_model_times,hard_is_sat,hard_time_in_sec,hard_found_model,hard_cost_found
104,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block225,60.0,57.79,True,True,0,27,"['PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH PUSH DUP4 ADD_2 MSTORE_1 PUSH PUSH DUP4 ADD_3 MSTORE_2 PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH PUSH DUP4 ADD_2 MSTORE_1 PUSH PUSH DUP4 ADD_3 MSTORE_2 PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH PUSH DUP4 ADD_2 PUSH DUP5 MSTORE_0 MSTORE_1 PUSH DUP3 PUSH ADD_3 MSTORE_2 PUSH DUP3 ADD_1 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 ADD_2 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH DUP2 PUSH ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0, 0]","[35.87, 35.88, 52.68, 57.8]",True,12.18,PUSH PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 PUSH PUSH DUP4 ADD_2 MSTORE_1 PUSH PUSH DUP4 ADD_3 MSTORE_2 PUSH PUSH DUP4 ADD_4 MSTORE_3 DUP2 PUSH ADD_1 MSTORE_4 ADD_0,0.0
105,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block405,30.0,7.55,True,True,0,17,"['PUSH PUSH SWAP1 KECCAK256_0 PUSH PUSH PUSH MSTORE_1 SWAP1 DUP4 PUSH AND_0 PUSH MSTORE_0 PUSH PUSHTAG_0 DUP4 DUP4 SLOAD_0 NOP NOP NOP', 'PUSH PUSH SWAP1 KECCAK256_0 PUSH PUSH PUSH MSTORE_1 SWAP1 DUP4 PUSH AND_0 PUSH MSTORE_0 PUSH PUSHTAG_0 DUP4 DUP4 SLOAD_0 NOP NOP NOP', 'PUSH PUSH PUSH KECCAK256_0 DUP1 SLOAD_0 PUSH PUSH MSTORE_1 PUSHTAG_0 PUSH PUSH DUP8 AND_0 PUSH MSTORE_0 PUSH SWAP3 NOP NOP NOP NOP', 'PUSH PUSH DUP4 PUSH AND_0 PUSH MSTORE_0 PUSH KECCAK256_0 PUSH PUSH PUSH MSTORE_1 PUSHTAG_0 PUSH DUP4 SLOAD_0 NOP NOP NOP NOP NOP', 'DUP2 PUSH AND_0 PUSH PUSH MSTORE_1 PUSH MSTORE_0 PUSH PUSH PUSH KECCAK256_0 PUSH PUSHTAG_0 PUSH DUP4 SLOAD_0 NOP NOP NOP NOP NOP', 'DUP2 PUSH AND_0 PUSH PUSH MSTORE_1 PUSH MSTORE_0 PUSH PUSH PUSH KECCAK256_0 PUSH PUSHTAG_0 PUSH DUP4 SLOAD_0 NOP NOP NOP NOP NOP', 'PUSH PUSH DUP4 AND_0 PUSH MSTORE_0 PUSH PUSH KECCAK256_0 PUSH PUSH PUSH MSTORE_1 PUSHTAG_0 PUSH DUP4 SLOAD_0 NOP NOP NOP NOP NOP', 'PUSH PUSH MSTORE_1 PUSH DUP3 AND_0 PUSH MSTORE_0 PUSH PUSH PUSH KECCAK256_0 PUSH PUSHTAG_0 PUSH DUP4 SLOAD_0 NOP NOP NOP NOP NOP', 'PUSH PUSH DUP4 AND_0 PUSH MSTORE_0 PUSH MSTORE_1 PUSH PUSH PUSH KECCAK256_0 PUSH PUSHTAG_0 DUP4 DUP4 SLOAD_0 NOP NOP NOP NOP NOP', 'PUSH PUSH DUP4 AND_0 PUSH MSTORE_0 PUSH MSTORE_1 PUSH PUSH PUSH KECCAK256_0 PUSH PUSHTAG_0 DUP4 DUP4 SLOAD_0 NOP NOP NOP NOP NOP', 'PUSH PUSH PUSH DUP5 AND_0 PUSH MSTORE_0 MSTORE_1 PUSH PUSH PUSH KECCAK256_0 PUSH PUSHTAG_0 DUP4 DUP4 SLOAD_0 NOP NOP NOP NOP NOP']","[3, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5]","[2.29, 2.3, 6.91, 6.99, 7.28, 7.3, 7.43, 7.47, 7.5, 7.52, 7.56]",True,11.19,PUSH PUSH SWAP3 SWAP3 KECCAK256_0 PUSH SWAP1 PUSH SWAP1 SWAP1 PUSH MSTORE_1 PUSH PUSH DUP6 AND_0 DUP2 MSTORE_0 PUSHTAG_0 DUP4 DUP4 SLOAD_0,0.0
106,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block96,60.0,60.34,False,False,-11,27,[],[],[],True,12.42,PUSH MLOAD_0 PUSH DUP2 PUSH PUSH DUP3 MSTORE_0 ADD_2 MSTORE_1 PUSH PUSH PUSH DUP4 ADD_3 MSTORE_2 DUP2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH ADD_1 MSTORE_4 PUSH ADD_0,0.0
107,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block204,50.0,84.9,True,False,-4,22,"['PUSH PUSH KECCAK256_0 DUP10 PUSH AND_0 PUSH MSTORE_0 DUP1 PUSH PUSH MSTORE_1 SWAP2 DUP2 PUSH PUSH MSTORE_2 SSTORE_0 POP PUSHTAG_0 SWAP1 SLOAD_0 NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 DUP10 PUSH AND_0 PUSH MSTORE_0 DUP1 PUSH PUSH MSTORE_1 SWAP2 DUP2 PUSH PUSH MSTORE_2 SSTORE_0 POP PUSHTAG_0 SWAP1 SLOAD_0 NOP NOP NOP NOP NOP']","[5, 5]","[34.39, 34.4]",False,50.03,,
108,0x3E873439949793e8c577E08629c36Ed8c184e7D9_Ownable_initial_block2.0,20.0,5.47,True,True,0,16,"['PUSH CALLER_0 PUSH PUSH SLOAD_0 AND_0 OR_0 PUSH SSTORE_0 MLOAD_0 CALLER_0 PUSH SWAP1 CALLER_0 SWAP1 SWAP3 SWAP1 SWAP4 POP SWAP1 PUSH PUSH SWAP3', 'PUSH CALLER_0 PUSH PUSH SLOAD_0 AND_0 OR_0 PUSH SSTORE_0 MLOAD_0 CALLER_0 PUSH SWAP1 CALLER_0 SWAP1 SWAP3 SWAP1 SWAP4 POP SWAP1 PUSH PUSH SWAP3', 'CALLER_0 PUSH SLOAD_0 PUSH AND_0 OR_0 CALLER_0 SWAP1 PUSH SSTORE_0 SWAP1 POP PUSH PUSH PUSH MLOAD_0 SWAP3 SWAP2 SWAP1 PUSH DUP4 SWAP5 NOP', 'POP PUSH SLOAD_0 PUSH AND_0 CALLER_0 OR_0 PUSH MLOAD_0 SWAP1 PUSH SSTORE_0 CALLER_0 PUSH PUSH DUP2 DUP4 SWAP5 NOP NOP NOP NOP NOP', 'POP CALLER_0 PUSH SLOAD_0 PUSH AND_0 CALLER_0 OR_0 PUSH SSTORE_0 DUP1 PUSH PUSH PUSH MLOAD_0 PUSH SWAP1 NOP NOP NOP NOP NOP NOP', 'POP PUSH PUSH SLOAD_0 AND_0 CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 CALLER_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP PUSH PUSH SLOAD_0 AND_0 CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 CALLER_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP PUSH PUSH SLOAD_0 AND_0 CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 CALLER_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 DUP1 PUSH SLOAD_0 PUSH AND_0 OR_0 PUSH SSTORE_0 DUP1 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP PUSH SLOAD_0 PUSH AND_0 CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 DUP1 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP PUSH SLOAD_0 PUSH AND_0 CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 DUP1 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP PUSH SLOAD_0 PUSH AND_0 CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 DUP1 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 PUSH SLOAD_0 PUSH AND_0 DUP2 OR_0 PUSH SSTORE_0 DUP1 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 PUSH SLOAD_0 PUSH AND_0 DUP2 OR_0 PUSH SSTORE_0 DUP1 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP PUSH PUSH SLOAD_0 AND_0 CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 DUP1 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP PUSH PUSH SLOAD_0 AND_0 CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 DUP1 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP PUSH PUSH SLOAD_0 AND_0 CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 CALLER_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP PUSH PUSH SLOAD_0 AND_0 CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 CALLER_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP PUSH PUSH SLOAD_0 AND_0 CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 CALLER_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP PUSH PUSH SLOAD_0 AND_0 CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 CALLER_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP']","[0, 0, 1, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","[1.44, 1.44, 1.52, 2.09, 3.53, 4.22, 4.25, 4.39, 4.68, 4.78, 4.83, 4.87, 4.9, 4.92, 5.01, 5.09, 5.44, 5.45, 5.47, 5.48]",True,5.48,POP CALLER_0 PUSH SLOAD_0 PUSH AND_0 DUP2 OR_0 PUSH PUSH DUP2 SWAP3 DUP4 SSTORE_0 SWAP1 SWAP1 SWAP1 SWAP1 CALLER_0 SWAP3 PUSH MLOAD_0 NOP,1.0
109,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block74,60.0,57.46,True,True,0,27,"['PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 ADD_3 PUSH DUP4 PUSH ADD_2 MSTORE_1 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 ADD_3 PUSH DUP4 PUSH ADD_2 MSTORE_1 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 ADD_3 PUSH DUP4 MSTORE_0 PUSH DUP4 PUSH ADD_2 MSTORE_1 MSTORE_2 PUSH PUSH PUSH DUP4 ADD_4 MSTORE_3 PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH DUP2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0, 0]","[39.64, 39.65, 57.33, 57.46]",True,25.94,PUSH MLOAD_0 PUSH PUSH PUSH PUSH DUP5 MSTORE_0 DUP4 PUSH ADD_2 MSTORE_1 PUSH DUP4 PUSH ADD_3 MSTORE_2 DUP3 ADD_1 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0,0.0
110,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block15,60.0,62.68,True,False,-27,27,"['PUSH MLOAD_0 PUSH PUSH DUP3 PUSH DUP5 MSTORE_0 ADD_2 MSTORE_1 PUSH DUP2 PUSH ADD_1 PUSH DUP4 PUSH ADD_3 MSTORE_2 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 PUSH DUP5 MSTORE_0 ADD_2 MSTORE_1 PUSH DUP2 PUSH ADD_1 PUSH DUP4 PUSH ADD_3 MSTORE_2 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 PUSH DUP5 MSTORE_0 ADD_2 MSTORE_1 PUSH DUP2 PUSH ADD_1 PUSH DUP4 PUSH ADD_3 MSTORE_2 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0']","[0, 0, 0]","[27.21, 27.22, 27.24]",True,12.83,PUSH MLOAD_0 PUSH DUP2 PUSH PUSH DUP5 MSTORE_0 PUSH DUP3 ADD_2 MSTORE_1 PUSH ADD_1 PUSH PUSH DUP5 ADD_3 MSTORE_2 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0,0.0
111,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block467,30.0,17.56,True,True,0,15,"['SWAP3 POP DUP1 PUSH MSTORE_0 DUP5 DUP4 MSTORE_1 DUP3 DUP7 DUP7 DUP7 ADD_0 GT_0 ISZERO_0', 'SWAP3 POP DUP1 PUSH MSTORE_0 DUP5 DUP4 MSTORE_1 DUP3 DUP7 DUP7 DUP7 ADD_0 GT_0 ISZERO_0', 'DUP2 PUSH MSTORE_0 DUP6 DUP2 MSTORE_1 SWAP3 POP DUP3 DUP7 DUP7 DUP7 ADD_0 GT_0 ISZERO_0', 'DUP7 DUP6 DUP8 ADD_0 GT_0 DUP3 PUSH MSTORE_0 ISZERO_0 DUP2 SWAP5 POP DUP7 DUP6 MSTORE_1', 'DUP2 PUSH MSTORE_0 SWAP3 POP DUP3 DUP6 DUP5 MSTORE_1 DUP7 DUP6 DUP8 ADD_0 GT_0 ISZERO_0']","[0, 0, 0, 0, 0]","[9.52, 9.52, 11.0, 12.77, 17.57]",True,5.07,DUP2 PUSH MSTORE_0 DUP6 DUP2 MSTORE_1 SWAP3 POP DUP3 DUP7 DUP6 DUP8 ADD_0 GT_0 ISZERO_0,0.0
112,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block491,10.0,2.51,True,True,0,9,"['SWAP5 SWAP7 POP POP SWAP4 POP SWAP3 POP SWAP3 SWAP4', 'SWAP5 SWAP7 POP POP SWAP4 POP SWAP3 POP SWAP3 SWAP4', 'SWAP7 POP SWAP2 SWAP5 POP POP POP SWAP3 SWAP1 SWAP4', 'SWAP5 SWAP7 POP POP POP SWAP3 POP SWAP3 SWAP4 NOP', 'SWAP5 SWAP7 POP POP POP SWAP3 POP SWAP3 SWAP4 NOP']","[0, 0, 0, 1, 1]","[0.68, 0.68, 1.81, 2.5, 2.51]",True,3.85,SWAP5 SWAP8 SWAP7 SWAP3 SWAP6 POP POP POP POP SWAP3,0.0
113,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_initial_block31,20.0,10.97,True,True,0,15,"['DUP2 DUP3 DUP5 ADD_1 SWAP3 DUP8 ADD_0 DUP5 ADD_4 MLOAD_0 SWAP1 DUP3 ADD_3 DUP5 ADD_2 MSTORE_0', 'DUP2 DUP3 DUP5 ADD_1 SWAP3 DUP8 ADD_0 DUP5 ADD_4 MLOAD_0 SWAP1 DUP3 ADD_3 DUP5 ADD_2 MSTORE_0', 'DUP3 SWAP3 DUP7 DUP4 ADD_0 ADD_4 MLOAD_0 DUP4 DUP4 ADD_1 SWAP3 DUP3 ADD_3 DUP5 ADD_2 MSTORE_0', 'DUP3 DUP7 DUP4 ADD_0 ADD_4 MLOAD_0 DUP4 DUP4 ADD_1 SWAP3 DUP3 ADD_3 DUP5 ADD_2 MSTORE_0 NOP', 'DUP6 DUP3 ADD_0 DUP4 ADD_4 MLOAD_0 DUP4 DUP4 ADD_1 SWAP3 DUP3 ADD_3 DUP5 ADD_2 MSTORE_0 NOP', 'DUP3 DUP7 DUP4 ADD_0 ADD_4 MLOAD_0 DUP4 DUP3 DUP5 DUP7 ADD_1 SWAP5 ADD_3 ADD_2 MSTORE_0 NOP', 'DUP3 DUP7 DUP4 ADD_0 ADD_4 MLOAD_0 DUP4 DUP3 DUP5 DUP7 ADD_1 SWAP5 ADD_3 ADD_2 MSTORE_0 NOP']","[0, 0, 0, 1, 1, 1, 1]","[8.47, 8.47, 9.6, 10.65, 10.86, 10.95, 10.97]",True,10.98,DUP2 DUP2 ADD_3 DUP4 DUP4 ADD_1 SWAP3 DUP8 ADD_0 DUP5 ADD_4 MLOAD_0 SWAP1 DUP5 ADD_2 MSTORE_0,0.0
114,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block207,20.0,12.19,True,True,0,15,"['PUSH MLOAD_0 PUSH DUP10 DUP5 DUP4 PUSH ADD_0 SWAP4 MSTORE_0 AND_0 PUSH DUP10 PUSH AND_1 SWAP3 PUSHTAG_0', 'PUSH MLOAD_0 PUSH DUP10 DUP5 DUP4 PUSH ADD_0 SWAP4 MSTORE_0 AND_0 PUSH DUP10 PUSH AND_1 SWAP3 PUSHTAG_0', 'PUSHTAG_0 DUP9 PUSH AND_0 PUSH PUSH MLOAD_0 DUP6 DUP2 MSTORE_0 PUSH SWAP1 ADD_0 DUP11 PUSH AND_1 SWAP4', 'PUSH PUSH MLOAD_0 DUP4 DUP2 MSTORE_0 ADD_0 PUSHTAG_0 PUSH DUP10 PUSH AND_1 SWAP3 DUP12 PUSH AND_0 SWAP3', 'PUSH PUSHTAG_0 DUP9 PUSH AND_1 SWAP2 PUSH MLOAD_0 DUP6 DUP2 MSTORE_0 PUSH ADD_0 DUP12 PUSH AND_0 SWAP3', 'PUSH DUP8 AND_1 PUSH DUP10 AND_0 PUSH PUSH PUSH MLOAD_0 DUP7 DUP2 MSTORE_0 ADD_0 PUSHTAG_0 NOP NOP', 'PUSH DUP8 AND_1 DUP9 PUSH AND_0 PUSH PUSH MLOAD_0 PUSH DUP7 DUP3 MSTORE_0 ADD_0 PUSHTAG_0 NOP NOP', 'PUSH DUP8 AND_1 DUP9 PUSH AND_0 PUSH PUSH MLOAD_0 PUSH DUP7 DUP3 MSTORE_0 ADD_0 PUSHTAG_0 NOP NOP']","[0, 0, 0, 0, 0, 2, 2, 2]","[5.9, 5.91, 10.53, 10.79, 11.72, 12.12, 12.17, 12.2]",False,20.01,,
115,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block24,60.0,50.53,True,True,0,27,"['PUSH MLOAD_0 PUSH DUP2 PUSH DUP2 MSTORE_0 PUSH ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 PUSH DUP2 MSTORE_0 PUSH ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 PUSH ADD_2 PUSH DUP5 MSTORE_0 MSTORE_1 DUP2 PUSH ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 PUSH ADD_2 PUSH DUP5 MSTORE_0 MSTORE_1 DUP2 PUSH ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0, 0]","[29.0, 29.0, 50.48, 50.54]",True,12.42,PUSH MLOAD_0 PUSH DUP2 PUSH ADD_2 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH PUSH PUSH PUSH DUP5 ADD_4 MSTORE_3 DUP3 PUSH ADD_1 MSTORE_4 ADD_0,0.0
116,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block37,20.0,14.37,True,True,0,15,"['DUP6 DUP3 ADD_0 DUP4 ADD_4 MLOAD_0 DUP2 DUP4 ADD_3 DUP5 ADD_2 MSTORE_0 SWAP1 DUP3 ADD_1 SWAP1', 'DUP6 DUP3 ADD_0 DUP4 ADD_4 MLOAD_0 DUP2 DUP4 ADD_3 DUP5 ADD_2 MSTORE_0 SWAP1 DUP3 ADD_1 SWAP1', 'DUP6 DUP3 ADD_0 DUP4 ADD_4 MLOAD_0 DUP2 DUP4 ADD_3 DUP5 ADD_2 MSTORE_0 SWAP1 DUP3 ADD_1 SWAP1', 'DUP2 DUP7 ADD_0 DUP4 ADD_4 MLOAD_0 DUP2 DUP4 ADD_3 DUP5 ADD_2 MSTORE_0 SWAP1 DUP3 ADD_1 SWAP1', 'DUP6 DUP3 ADD_0 DUP4 ADD_4 MLOAD_0 DUP4 DUP4 ADD_1 SWAP3 DUP3 ADD_3 DUP5 ADD_2 MSTORE_0 NOP', 'DUP3 DUP3 DUP8 ADD_0 ADD_4 MLOAD_0 DUP4 DUP4 ADD_1 SWAP3 DUP3 ADD_3 DUP5 ADD_2 MSTORE_0 NOP']","[0, 0, 0, 0, 1, 1]","[10.38, 10.38, 11.17, 12.37, 14.32, 14.38]",True,10.5,SWAP1 DUP3 DUP4 DUP3 DUP9 ADD_0 ADD_4 MLOAD_0 DUP3 DUP5 ADD_3 DUP6 ADD_2 MSTORE_0 ADD_1 SWAP1,0.0
117,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block154,40.0,5.43,True,True,0,19,"['PUSH MLOAD_0 PUSH PUSH DUP3 ADD_0 PUSH DUP4 DUP1 PUSH ADD_1 PUSH MSTORE_0 MSTORE_1 MSTORE_2 PUSHTAG_0 DUP4 SWAP4 DUP4 PUSH SWAP4', 'PUSH MLOAD_0 PUSH PUSH DUP3 ADD_0 PUSH DUP4 DUP1 PUSH ADD_1 PUSH MSTORE_0 MSTORE_1 MSTORE_2 PUSHTAG_0 DUP4 SWAP4 DUP4 PUSH SWAP4', 'PUSH MLOAD_0 DUP1 PUSH ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 PUSHTAG_0 PUSH PUSH DUP4 ADD_0 MSTORE_2 DUP4 PUSH SWAP3 DUP5 SWAP1', 'PUSH MLOAD_0 DUP1 PUSH ADD_1 PUSH MSTORE_0 DUP1 PUSH DUP3 MSTORE_1 PUSH ADD_0 PUSH PUSHTAG_0 SWAP2 MSTORE_2 DUP4 DUP4 PUSH SWAP4', 'PUSH PUSH MLOAD_0 PUSH DUP2 PUSH ADD_0 PUSH PUSH DUP5 DUP2 ADD_1 SWAP1 MSTORE_0 DUP4 MSTORE_1 MSTORE_2 DUP4 DUP4 PUSHTAG_0 SWAP3', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 PUSH DUP2 ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 PUSH PUSH DUP3 ADD_0 MSTORE_2 NOP NOP', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 PUSH DUP2 ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 PUSH PUSH DUP3 ADD_0 MSTORE_2 NOP NOP', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 PUSH DUP2 ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 PUSH PUSH DUP3 ADD_0 MSTORE_2 NOP NOP']","[0, 0, 0, 0, 0, 2, 2, 2]","[4.34, 4.35, 4.65, 5.23, 5.27, 5.37, 5.41, 5.44]",True,12.31,PUSH MLOAD_0 PUSH DUP2 ADD_0 PUSH DUP3 ADD_1 PUSH MSTORE_0 PUSH PUSH DUP4 MSTORE_1 SWAP1 MSTORE_2 PUSHTAG_0 DUP4 DUP4 PUSH SWAP4,0.0
118,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_block119,60.0,61.45,True,False,-27,27,"['PUSH MLOAD_0 PUSH PUSH DUP3 ADD_2 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH PUSH DUP4 ADD_1 MSTORE_4 ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 ADD_2 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH PUSH DUP4 ADD_1 MSTORE_4 ADD_0', 'PUSH MLOAD_0 PUSH PUSH PUSH DUP4 ADD_2 PUSH DUP5 MSTORE_0 MSTORE_1 PUSH DUP3 ADD_3 MSTORE_2 PUSH PUSH PUSH DUP4 ADD_4 MSTORE_3 DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH PUSH DUP4 ADD_2 PUSH DUP5 MSTORE_0 MSTORE_1 PUSH DUP3 ADD_3 MSTORE_2 PUSH PUSH PUSH DUP4 ADD_4 MSTORE_3 DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0, 0]","[41.69, 41.69, 58.87, 58.89]",True,10.47,PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 PUSH PUSH DUP4 ADD_2 MSTORE_1 PUSH DUP3 PUSH ADD_3 MSTORE_2 PUSH PUSH DUP4 PUSH ADD_4 MSTORE_3 DUP3 ADD_1 MSTORE_4 PUSH ADD_0,0.0
